subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag
S-ea389c,A-df10db,2024-09-08,Unknown,Basic,1970-01-01 00:00:00.000000014,266,3192,False,False,False,False,monthly,True
S-8932ce,A-fa3095,2024-12-18,Unknown,Basic,1970-01-01 00:00:00.000000070,1330,15960,False,False,False,False,monthly,True
S-14d515,A-eb7c38,2024-07-02,Unknown,Enterprise,1970-01-01 00:00:00.000000033,6567,78804,False,False,False,False,monthly,False
S-99efdc,A-4e44e8,2024-12-19,Unknown,Enterprise,1970-01-01 00:00:00.000000017,3383,40596,False,False,False,False,annual,True
S-183502,A-4e960a,2024-04-11,Unknown,Enterprise,1970-01-01 00:00:00.000000071,14129,169548,False,False,False,False,monthly,True
S-7ff88c,A-b7ef83,2024-12-30,Unknown,Pro,1970-01-01 00:00:00.000000012,588,7056,False,False,False,False,monthly,False
S-583674,A-7c5768,2024-09-28,Unknown,Pro,1970-01-01 00:00:00.000000006,0,0,True,False,False,False,monthly,True
S-6e0386,A-2d4502,2024-09-04,Unknown,Enterprise,1970-01-01 00:00:00.000000022,4378,52536,False,False,False,False,monthly,True
S-79535e,A-4a4c2d,2024-12-11,Unknown,Pro,1970-01-01 00:00:00.000000054,2646,31752,False,False,False,False,monthly,True
S-180ae3,A-cab532,2024-03-25,Unknown,Pro,1970-01-01 00:00:00.000000011,539,6468,False,False,False,False,annual,True
S-31be9c,A-5f2961,2024-12-02,Unknown,Basic,1970-01-01 00:00:00.000000055,1045,12540,False,False,False,False,monthly,False
S-183460,A-310452,2024-12-29,Unknown,Basic,1970-01-01 00:00:00.000000009,171,2052,False,False,False,False,annual,True
S-2b608a,A-adc1f3,2024-09-18,Unknown,Basic,1970-01-01 00:00:00.000000016,0,0,True,False,False,False,monthly,True
S-499ea3,A-c16cf7,2024-10-21,2024-11-12 00:00:00,Enterprise,1970-01-01 00:00:00.000000024,4776,57312,False,False,False,True,monthly,True
S-a916c8,A-3cc791,2024-04-26,Unknown,Basic,1970-01-01 00:00:00.000000012,0,0,True,False,False,False,monthly,False
S-4e563b,A-10b8f2,2024-04-26,Unknown,Basic,1970-01-01 00:00:00.000000103,1957,23484,False,False,False,False,annual,True
S-f4e0a6,A-e61e98,2024-08-31,Unknown,Basic,1970-01-01 00:00:00.000000019,361,4332,False,False,False,False,monthly,True
S-7717d6,A-378b99,2024-12-02,Unknown,Enterprise,1970-01-01 00:00:00.000000032,0,0,True,True,False,False,monthly,True
S-ff4e21,A-7a0d69,2024-11-22,Unknown,Pro,1970-01-01 00:00:00.000000006,294,3528,False,True,False,False,annual,True
S-40b133,A-432483,2023-04-11,Unknown,Basic,1970-01-01 00:00:00.000000004,0,0,True,False,False,False,annual,False
S-92f228,A-779e4e,2023-01-09,Unknown,Basic,1970-01-01 00:00:00.000000009,171,2052,False,False,False,False,annual,True
S-2aec7e,A-ce66f8,2024-05-21,Unknown,Basic,1970-01-01 00:00:00.000000029,551,6612,False,False,False,False,annual,True
S-78f326,A-4c38bc,2024-04-21,Unknown,Basic,1970-01-01 00:00:00.000000036,0,0,True,False,False,False,monthly,True
S-0e12d4,A-a45270,2024-08-02,Unknown,Pro,1970-01-01 00:00:00.000000013,637,7644,False,False,False,False,monthly,True
S-9093cf,A-8ed5dd,2024-02-18,Unknown,Enterprise,1970-01-01 00:00:00.000000030,5970,71640,False,False,False,False,monthly,True
S-db94ad,A-313be3,2024-11-14,Unknown,Enterprise,1970-01-01 00:00:00.000000047,0,0,True,False,False,False,annual,True
S-59edf9,A-427b69,2024-12-16,Unknown,Basic,1970-01-01 00:00:00.000000017,323,3876,False,False,False,False,monthly,False
S-e854de,A-18793f,2024-12-25,Unknown,Pro,1970-01-01 00:00:00.000000148,7252,87024,False,False,False,False,monthly,True
S-28eeec,A-89ee83,2024-11-29,Unknown,Pro,1970-01-01 00:00:00.000000002,98,1176,False,True,False,False,annual,True
S-b93c11,A-9f9299,2024-07-08,Unknown,Basic,1970-01-01 00:00:00.000000028,532,6384,False,False,False,False,monthly,False
S-6cb3d7,A-fd7ad3,2024-11-26,2024-12-20 00:00:00,Pro,1970-01-01 00:00:00.000000011,539,6468,False,True,False,True,annual,True
S-bbdf5c,A-b7ef83,2024-06-21,Unknown,Enterprise,1970-01-01 00:00:00.000000008,1592,19104,False,False,False,False,monthly,True
S-5b8c4f,A-7c5768,2024-05-05,Unknown,Basic,1970-01-01 00:00:00.000000008,152,1824,False,False,False,False,monthly,False
S-6b9696,A-c16cf7,2024-12-23,Unknown,Basic,1970-01-01 00:00:00.000000035,665,7980,False,False,False,False,annual,True
S-9f009b,A-68f37c,2023-11-30,Unknown,Basic,1970-01-01 00:00:00.000000016,0,0,True,False,False,False,monthly,True
S-8317da,A-d49cc5,2024-12-10,Unknown,Basic,1970-01-01 00:00:00.000000050,950,11400,False,False,False,False,monthly,True
S-d61866,A-f17767,2023-03-22,Unknown,Enterprise,1970-01-01 00:00:00.000000006,1194,14328,False,True,False,False,monthly,True
S-0b8b0c,A-f17767,2024-08-03,Unknown,Enterprise,1970-01-01 00:00:00.000000001,199,2388,False,False,False,False,monthly,False
S-084930,A-c1e51e,2024-12-08,Unknown,Enterprise,1970-01-01 00:00:00.000000003,597,7164,False,False,False,False,monthly,True
S-2abab6,A-ae052e,2024-01-22,2024-10-29 00:00:00,Pro,1970-01-01 00:00:00.000000039,0,0,True,False,True,True,monthly,True
S-6b144c,A-3cc791,2024-04-10,Unknown,Basic,1970-01-01 00:00:00.000000016,304,3648,False,False,False,False,annual,True
S-0efc9b,A-4bfa33,2024-12-13,Unknown,Basic,1970-01-01 00:00:00.000000012,228,2736,False,False,False,False,monthly,True
S-f690e0,A-1f559b,2024-07-25,Unknown,Basic,1970-01-01 00:00:00.000000007,133,1596,False,False,False,False,monthly,True
S-6ac338,A-2b9d3e,2024-08-29,Unknown,Basic,1970-01-01 00:00:00.000000028,532,6384,False,False,False,False,annual,True
S-f52c97,A-40de06,2024-11-17,Unknown,Basic,1970-01-01 00:00:00.000000028,532,6384,False,False,True,False,annual,True
S-8b00ff,A-40906c,2024-06-19,Unknown,Enterprise,1970-01-01 00:00:00.000000092,18308,219696,False,False,False,False,annual,True
S-c7f25a,A-87aa7b,2024-08-10,Unknown,Basic,1970-01-01 00:00:00.000000025,475,5700,False,True,False,False,monthly,True
S-dbee03,A-49b828,2023-05-16,Unknown,Basic,1970-01-01 00:00:00.000000009,171,2052,False,False,False,False,monthly,True
S-1f15a2,A-7f4db3,2023-04-05,Unknown,Basic,1970-01-01 00:00:00.000000039,0,0,True,False,False,False,annual,True
S-3da8ee,A-271f46,2024-11-22,Unknown,Enterprise,1970-01-01 00:00:00.000000046,9154,109848,False,False,False,False,monthly,True
S-51dfbc,A-7f8241,2023-09-24,Unknown,Pro,1970-01-01 00:00:00.000000034,1666,19992,False,False,False,False,monthly,False
S-027102,A-3c1a3f,2024-09-30,Unknown,Enterprise,1970-01-01 00:00:00.000000003,597,7164,False,False,False,False,annual,True
S-d6f31b,A-b20d99,2024-11-03,Unknown,Enterprise,1970-01-01 00:00:00.000000020,3980,47760,False,True,False,False,monthly,True
S-b5b39a,A-1f0636,2024-03-17,Unknown,Pro,1970-01-01 00:00:00.000000105,0,0,True,False,False,False,annual,True
S-7ab956,A-53f4e3,2024-12-03,Unknown,Basic,1970-01-01 00:00:00.000000013,247,2964,False,False,False,False,annual,True
S-0a7396,A-54d94a,2024-02-24,Unknown,Pro,1970-01-01 00:00:00.000000027,1323,15876,False,False,True,False,monthly,True
S-337c84,A-2bc93d,2024-09-22,Unknown,Basic,1970-01-01 00:00:00.000000029,551,6612,False,True,False,False,annual,True
S-b8c3e6,A-8ae05d,2024-12-13,Unknown,Enterprise,1970-01-01 00:00:00.000000086,0,0,True,False,False,False,monthly,True
S-cd5968,A-ee42db,2023-10-21,Unknown,Pro,1970-01-01 00:00:00.000000013,637,7644,False,False,False,False,monthly,True
S-dc3e11,A-2f6a32,2024-12-01,Unknown,Pro,1970-01-01 00:00:00.000000019,931,11172,False,False,False,False,monthly,True
S-b18409,A-92a3af,2024-10-26,Unknown,Pro,1970-01-01 00:00:00.000000025,1225,14700,False,False,False,False,monthly,True
S-d365af,A-4e44e8,2024-09-01,Unknown,Basic,1970-01-01 00:00:00.000000011,209,2508,False,False,False,False,annual,True
S-eaf2e2,A-427b69,2024-10-24,Unknown,Pro,1970-01-01 00:00:00.000000017,833,9996,False,False,False,False,annual,False
S-b7482e,A-cbd1a3,2024-12-16,Unknown,Basic,1970-01-01 00:00:00.000000034,646,7752,False,False,False,False,annual,True
S-74704b,A-cb5333,2024-12-15,Unknown,Pro,1970-01-01 00:00:00.000000033,1617,19404,False,False,False,False,monthly,True
S-f8e091,A-34d880,2024-10-21,Unknown,Enterprise,1970-01-01 00:00:00.000000005,995,11940,False,False,False,False,monthly,True
S-41d741,A-65aeb5,2024-08-23,Unknown,Basic,1970-01-01 00:00:00.000000028,532,6384,False,False,False,False,annual,True
S-79e254,A-474ad4,2024-03-23,Unknown,Pro,1970-01-01 00:00:00.000000053,2597,31164,False,False,False,False,annual,False
S-2d21b9,A-b7b7b7,2024-07-12,Unknown,Pro,1970-01-01 00:00:00.000000024,1176,14112,False,False,False,False,annual,True
S-d56460,A-d62e02,2024-10-02,Unknown,Enterprise,1970-01-01 00:00:00.000000016,3184,38208,False,False,False,False,annual,True
S-8921cb,A-50bb9f,2024-07-22,Unknown,Enterprise,1970-01-01 00:00:00.000000035,6965,83580,False,False,False,False,monthly,True
S-920d64,A-b7724f,2024-07-21,Unknown,Basic,1970-01-01 00:00:00.000000012,228,2736,False,False,False,False,annual,True
S-ae7a5d,A-22f2df,2024-12-21,Unknown,Pro,1970-01-01 00:00:00.000000015,735,8820,False,False,False,False,annual,True
S-d518e8,A-e4144b,2024-12-06,Unknown,Basic,1970-01-01 00:00:00.000000041,0,0,True,False,False,False,monthly,True
S-3f1bb5,A-7e0a10,2023-12-21,Unknown,Basic,1970-01-01 00:00:00.000000046,874,10488,False,False,False,False,annual,True
S-83ee41,A-ad3abd,2023-04-20,Unknown,Basic,1970-01-01 00:00:00.000000044,836,10032,False,False,False,False,annual,True
S-9eeb7e,A-029f69,2024-12-02,Unknown,Basic,1970-01-01 00:00:00.000000011,209,2508,False,False,False,False,monthly,False
S-649bb6,A-9f9299,2024-07-18,Unknown,Enterprise,1970-01-01 00:00:00.000000028,5572,66864,False,False,False,False,annual,False
S-9f8b23,A-118f1c,2024-12-24,2024-12-26 00:00:00,Enterprise,1970-01-01 00:00:00.000000128,25472,305664,False,False,False,True,annual,True
S-510009,A-0651a4,2024-11-16,Unknown,Enterprise,1970-01-01 00:00:00.000000016,3184,38208,False,False,False,False,monthly,True
S-295bac,A-779e4e,2023-07-13,Unknown,Enterprise,1970-01-01 00:00:00.000000058,11542,138504,False,False,False,False,monthly,True
S-b555de,A-af0cd2,2023-10-04,Unknown,Basic,1970-01-01 00:00:00.000000019,361,4332,False,True,False,False,monthly,True
S-1f5841,A-b30291,2024-05-08,Unknown,Basic,1970-01-01 00:00:00.000000005,95,1140,False,False,False,False,annual,True
S-0d6da2,A-e4144b,2024-11-28,Unknown,Enterprise,1970-01-01 00:00:00.000000041,0,0,True,False,False,False,monthly,False
S-5c4dd7,A-0b0d6d,2024-12-31,Unknown,Pro,1970-01-01 00:00:00.000000021,1029,12348,False,False,False,False,annual,True
S-904529,A-fe79a5,2024-03-02,2024-10-02 00:00:00,Basic,1970-01-01 00:00:00.000000019,0,0,True,True,False,True,monthly,True
S-eed91a,A-22d9d2,2024-12-17,2024-12-20 00:00:00,Pro,1970-01-01 00:00:00.000000032,1568,18816,False,False,True,True,monthly,True
S-71466f,A-d5a319,2024-01-16,Unknown,Basic,1970-01-01 00:00:00.000000015,285,3420,False,False,False,False,annual,True
S-24d48b,A-7c83a1,2024-05-16,2024-07-29 00:00:00,Pro,1970-01-01 00:00:00.000000012,588,7056,False,False,False,True,annual,True
S-518ce3,A-98a59a,2024-08-01,Unknown,Pro,1970-01-01 00:00:00.000000148,0,0,True,False,True,False,annual,True
S-0e0ec8,A-cc102e,2024-05-06,Unknown,Basic,1970-01-01 00:00:00.000000013,247,2964,False,False,False,False,annual,True
S-fe0869,A-d4e0d4,2024-11-16,Unknown,Enterprise,1970-01-01 00:00:00.000000117,23283,279396,False,False,False,False,annual,True
S-457294,A-fa3095,2024-06-07,Unknown,Enterprise,1970-01-01 00:00:00.000000070,13930,167160,False,False,False,False,monthly,True
S-3bb28f,A-37f969,2024-01-20,Unknown,Enterprise,1970-01-01 00:00:00.000000030,5970,71640,False,True,False,False,monthly,True
S-31d8aa,A-96bbc6,2024-05-28,Unknown,Pro,1970-01-01 00:00:00.000000039,1911,22932,False,True,False,False,annual,True
S-29c16b,A-afa505,2024-07-24,2024-10-06 00:00:00,Pro,1970-01-01 00:00:00.000000070,3430,41160,False,False,False,True,monthly,True
S-b3f2cb,A-812c5b,2024-06-19,Unknown,Enterprise,1970-01-01 00:00:00.000000055,0,0,True,False,False,False,monthly,True
S-5d6528,A-22d9d2,2024-07-23,Unknown,Enterprise,1970-01-01 00:00:00.000000008,1592,19104,False,False,False,False,monthly,True
S-dbb8b9,A-58b9ff,2024-08-09,Unknown,Pro,1970-01-01 00:00:00.000000002,98,1176,False,False,False,False,monthly,False
S-9f7ef0,A-b3fe05,2024-10-31,Unknown,Enterprise,1970-01-01 00:00:00.000000046,9154,109848,False,False,False,False,monthly,True
S-2178f0,A-b30291,2024-09-26,2024-11-02 00:00:00,Basic,1970-01-01 00:00:00.000000005,0,0,True,False,False,True,monthly,True
S-31cec4,A-34ea2f,2024-10-28,Unknown,Basic,1970-01-01 00:00:00.000000008,152,1824,False,False,False,False,monthly,True
S-a1426b,A-cc98bc,2023-12-31,Unknown,Basic,1970-01-01 00:00:00.000000032,608,7296,False,False,False,False,annual,False
S-5ea66d,A-503d5a,2024-12-18,Unknown,Enterprise,1970-01-01 00:00:00.000000004,796,9552,False,False,False,False,annual,True
S-4f9730,A-8adedc,2024-07-21,Unknown,Enterprise,1970-01-01 00:00:00.000000025,0,0,True,False,False,False,monthly,True
S-befdf1,A-68f37c,2024-02-27,Unknown,Basic,1970-01-01 00:00:00.000000013,247,2964,False,False,False,False,monthly,True
S-2b504d,A-6a4e2d,2023-07-12,Unknown,Enterprise,1970-01-01 00:00:00.000000009,1791,21492,False,False,False,False,annual,True
S-4484ae,A-b07346,2024-12-08,Unknown,Enterprise,1970-01-01 00:00:00.000000051,10149,121788,False,True,False,False,monthly,True
S-a2e1dd,A-c37cab,2024-08-10,2024-09-29 00:00:00,Enterprise,1970-01-01 00:00:00.000000013,0,0,True,False,False,True,monthly,True
S-00dea4,A-a6d261,2024-01-14,Unknown,Enterprise,1970-01-01 00:00:00.000000015,2985,35820,False,False,False,False,monthly,True
S-b73fdf,A-dbc825,2024-04-26,2024-08-07 00:00:00,Basic,1970-01-01 00:00:00.000000019,361,4332,False,False,False,True,annual,True
S-07e821,A-e61e98,2023-11-09,Unknown,Pro,1970-01-01 00:00:00.000000037,1813,21756,False,False,False,False,monthly,True
S-c8292c,A-cb5333,2024-05-04,Unknown,Basic,1970-01-01 00:00:00.000000051,0,0,True,False,False,False,annual,True
S-47b86b,A-524364,2024-12-31,Unknown,Pro,1970-01-01 00:00:00.000000011,539,6468,False,False,False,False,monthly,True
S-07976e,A-81edc3,2024-07-12,Unknown,Pro,1970-01-01 00:00:00.000000005,245,2940,False,False,False,False,monthly,True
S-412125,A-1b9609,2024-01-14,Unknown,Basic,1970-01-01 00:00:00.000000016,304,3648,False,False,False,False,monthly,True
S-1d15a7,A-1e50e0,2023-03-23,Unknown,Enterprise,1970-01-01 00:00:00.000000019,3781,45372,False,True,False,False,monthly,True
S-655049,A-9779ad,2024-10-27,Unknown,Basic,1970-01-01 00:00:00.000000040,0,0,True,False,False,False,monthly,False
S-9cfabf,A-0f3e88,2023-08-05,Unknown,Basic,1970-01-01 00:00:00.000000007,133,1596,False,False,False,False,annual,True
S-dd80e4,A-0532a9,2024-11-24,Unknown,Enterprise,1970-01-01 00:00:00.000000021,4179,50148,False,True,False,False,annual,True
S-1fb7ac,A-117171,2024-12-14,2024-12-17 00:00:00,Pro,1970-01-01 00:00:00.000000045,2205,26460,False,False,False,True,annual,True
S-576519,A-cc98bc,2023-05-27,Unknown,Enterprise,1970-01-01 00:00:00.000000032,6368,76416,False,False,False,False,monthly,True
S-b23ec5,A-3be56b,2024-05-01,Unknown,Enterprise,1970-01-01 00:00:00.000000018,3582,42984,False,False,True,False,annual,True
S-1cb993,A-84ebe4,2023-05-10,Unknown,Basic,1970-01-01 00:00:00.000000018,342,4104,False,False,False,False,annual,True
S-c87692,A-dcc2f0,2023-10-02,Unknown,Basic,1970-01-01 00:00:00.000000015,285,3420,False,False,False,False,annual,True
S-2aaa9c,A-4c38bc,2024-12-10,Unknown,Pro,1970-01-01 00:00:00.000000036,1764,21168,False,False,False,False,monthly,True
S-8426e7,A-42e5e1,2024-10-18,Unknown,Enterprise,1970-01-01 00:00:00.000000022,4378,52536,False,False,False,False,annual,True
S-ed857b,A-ad64c6,2024-03-07,Unknown,Enterprise,1970-01-01 00:00:00.000000012,2388,28656,False,False,False,False,monthly,False
S-2843fe,A-089363,2024-06-26,Unknown,Basic,1970-01-01 00:00:00.000000002,0,0,True,False,False,False,monthly,True
S-4c8e19,A-659280,2024-11-21,Unknown,Basic,1970-01-01 00:00:00.000000017,323,3876,False,False,False,False,monthly,False
S-b4b084,A-ced9aa,2024-12-21,Unknown,Enterprise,1970-01-01 00:00:00.000000005,995,11940,False,False,False,False,monthly,True
S-0802a4,A-a45270,2024-08-24,Unknown,Pro,1970-01-01 00:00:00.000000079,3871,46452,False,False,False,False,annual,True
S-37879d,A-9779ad,2024-09-17,Unknown,Pro,1970-01-01 00:00:00.000000040,1960,23520,False,False,False,False,monthly,False
S-8048cc,A-eb7c38,2024-07-04,Unknown,Basic,1970-01-01 00:00:00.000000009,171,2052,False,False,True,False,annual,True
S-c2a14b,A-526d93,2024-11-08,2024-11-10 00:00:00,Enterprise,1970-01-01 00:00:00.000000043,8557,102684,False,False,False,True,annual,False
S-549340,A-eb1312,2024-09-18,Unknown,Pro,1970-01-01 00:00:00.000000025,1225,14700,False,False,False,False,monthly,True
S-83d49e,A-dbc825,2024-07-27,Unknown,Pro,1970-01-01 00:00:00.000000019,931,11172,False,False,False,False,annual,True
S-2ad954,A-b9f5b1,2023-03-12,Unknown,Enterprise,1970-01-01 00:00:00.000000042,0,0,True,False,False,False,monthly,True
S-4e4ef4,A-9ee962,2023-07-09,Unknown,Pro,1970-01-01 00:00:00.000000025,1225,14700,False,False,True,False,monthly,True
S-a0d68d,A-c58f49,2024-08-10,Unknown,Basic,1970-01-01 00:00:00.000000070,1330,15960,False,False,False,False,monthly,True
S-f3f2bd,A-560d27,2024-12-17,Unknown,Basic,1970-01-01 00:00:00.000000029,0,0,True,False,False,False,annual,True
S-37a9e3,A-c608c8,2024-06-07,2024-06-29 00:00:00,Enterprise,1970-01-01 00:00:00.000000011,2189,26268,False,False,False,True,monthly,False
S-c9d475,A-1986ca,2023-07-06,Unknown,Enterprise,1970-01-01 00:00:00.000000020,3980,47760,False,False,False,False,annual,False
S-646813,A-a45270,2024-09-14,Unknown,Enterprise,1970-01-01 00:00:00.000000014,0,0,True,False,False,False,monthly,True
S-d0bab8,A-94f8c9,2024-06-26,Unknown,Basic,1970-01-01 00:00:00.000000074,1406,16872,False,True,False,False,annual,True
S-57bbae,A-a09355,2024-11-05,Unknown,Pro,1970-01-01 00:00:00.000000014,686,8232,False,False,False,False,monthly,True
S-59778a,A-f6b2fb,2024-08-11,Unknown,Enterprise,1970-01-01 00:00:00.000000049,9751,117012,False,False,False,False,monthly,True
S-94c40b,A-7c6b6b,2024-12-06,2024-12-26 00:00:00,Pro,1970-01-01 00:00:00.000000026,1274,15288,False,False,False,True,annual,True
S-b9c6ce,A-e1462e,2024-10-06,Unknown,Enterprise,1970-01-01 00:00:00.000000015,0,0,True,False,False,False,monthly,True
S-f1ffee,A-96215d,2024-09-30,Unknown,Enterprise,1970-01-01 00:00:00.000000016,3184,38208,False,False,False,False,annual,False
S-cc30c5,A-b78bf8,2024-11-17,Unknown,Basic,1970-01-01 00:00:00.000000033,627,7524,False,False,False,False,monthly,True
S-9fa60e,A-712426,2024-12-15,Unknown,Basic,1970-01-01 00:00:00.000000009,171,2052,False,False,False,False,annual,True
S-44c2c1,A-2d1036,2024-08-02,Unknown,Pro,1970-01-01 00:00:00.000000069,3381,40572,False,False,True,False,annual,True
S-3d6648,A-e2cd1b,2024-10-05,Unknown,Enterprise,1970-01-01 00:00:00.000000015,0,0,True,False,False,False,monthly,True
S-d97fa8,A-508199,2024-02-20,Unknown,Basic,1970-01-01 00:00:00.000000019,361,4332,False,False,False,False,monthly,True
S-398291,A-acb7f7,2024-07-15,Unknown,Enterprise,1970-01-01 00:00:00.000000032,6368,76416,False,False,False,False,monthly,True
S-d7ee6f,A-35083d,2023-08-10,Unknown,Enterprise,1970-01-01 00:00:00.000000019,3781,45372,False,True,False,False,annual,True
S-3663bb,A-de24d5,2024-12-19,Unknown,Enterprise,1970-01-01 00:00:00.000000005,0,0,True,False,False,False,monthly,True
S-81cd46,A-ced9aa,2024-10-11,Unknown,Enterprise,1970-01-01 00:00:00.000000006,1194,14328,False,False,False,False,annual,True
S-e6678a,A-54ecc2,2023-08-16,Unknown,Pro,1970-01-01 00:00:00.000000004,196,2352,False,False,False,False,annual,False
S-69b66d,A-6da850,2024-01-08,Unknown,Basic,1970-01-01 00:00:00.000000025,475,5700,False,True,False,False,annual,True
S-68565b,A-5c046d,2024-12-02,Unknown,Basic,1970-01-01 00:00:00.000000093,1767,21204,False,False,False,False,annual,False
S-00b0bc,A-089363,2024-12-12,Unknown,Enterprise,1970-01-01 00:00:00.000000009,0,0,True,False,False,False,annual,True
S-f6ca9e,A-c7ffc2,2024-10-27,Unknown,Enterprise,1970-01-01 00:00:00.000000030,5970,71640,False,False,False,False,annual,True
S-8fd696,A-dec005,2024-11-15,2024-12-03 00:00:00,Enterprise,1970-01-01 00:00:00.000000054,10746,128952,False,False,False,True,annual,False
S-71cb15,A-2d4502,2024-12-12,Unknown,Enterprise,1970-01-01 00:00:00.000000034,6766,81192,False,False,False,False,annual,True
S-37dc91,A-a1bbb6,2024-10-04,Unknown,Pro,1970-01-01 00:00:00.000000015,0,0,True,False,False,False,annual,True
S-6cf72f,A-a8d89d,2024-09-24,Unknown,Basic,1970-01-01 00:00:00.000000017,0,0,True,True,False,False,monthly,True
S-117d65,A-86902e,2024-11-30,Unknown,Basic,1970-01-01 00:00:00.000000034,646,7752,False,False,False,False,annual,True
S-529f0c,A-592832,2024-11-28,2024-12-10 00:00:00,Pro,1970-01-01 00:00:00.000000018,0,0,True,False,False,True,monthly,True
S-3d58c6,A-054577,2024-06-15,Unknown,Basic,1970-01-01 00:00:00.000000034,646,7752,False,False,False,False,monthly,True
S-b33593,A-7641d3,2023-10-02,Unknown,Pro,1970-01-01 00:00:00.000000011,0,0,True,False,False,False,monthly,False
S-c6287d,A-075038,2024-07-25,Unknown,Pro,1970-01-01 00:00:00.000000017,833,9996,False,False,False,False,monthly,True
S-a2cd6a,A-508199,2024-12-11,Unknown,Enterprise,1970-01-01 00:00:00.000000019,0,0,True,False,False,False,monthly,True
S-30a9dd,A-417d2f,2024-10-30,Unknown,Basic,1970-01-01 00:00:00.000000008,0,0,True,False,False,False,annual,True
S-eef0cd,A-600734,2024-01-13,Unknown,Pro,1970-01-01 00:00:00.000000029,1421,17052,False,False,False,False,annual,True
S-15a897,A-d26ab4,2024-11-08,Unknown,Enterprise,1970-01-01 00:00:00.000000009,0,0,True,False,False,False,annual,False
S-9ee11d,A-104f1a,2024-10-11,Unknown,Pro,1970-01-01 00:00:00.000000024,1176,14112,False,False,False,False,monthly,True
S-f76252,A-560d27,2024-10-07,Unknown,Basic,1970-01-01 00:00:00.000000023,437,5244,False,False,False,False,annual,True
S-d920e7,A-bc4d48,2024-11-28,Unknown,Enterprise,1970-01-01 00:00:00.000000035,6965,83580,False,False,False,False,annual,False
S-75985b,A-3793ee,2023-11-25,Unknown,Enterprise,1970-01-01 00:00:00.000000049,0,0,True,False,False,False,monthly,True
S-765a5f,A-c9bb3e,2024-04-01,2024-04-02 00:00:00,Pro,1970-01-01 00:00:00.000000035,1715,20580,False,False,False,True,annual,True
S-c318ea,A-ccb686,2024-08-17,Unknown,Enterprise,1970-01-01 00:00:00.000000010,1990,23880,False,False,False,False,monthly,True
S-964542,A-a8b49c,2024-09-25,Unknown,Enterprise,1970-01-01 00:00:00.000000012,2388,28656,False,False,False,False,annual,True
S-6c4770,A-fa3095,2023-09-18,Unknown,Enterprise,1970-01-01 00:00:00.000000070,0,0,True,False,False,False,monthly,True
S-694277,A-34d880,2024-10-11,Unknown,Enterprise,1970-01-01 00:00:00.000000004,796,9552,False,False,False,False,monthly,True
S-97fab7,A-8ed5dd,2024-03-27,2024-10-08 00:00:00,Basic,1970-01-01 00:00:00.000000005,95,1140,False,False,False,True,annual,False
S-fb4fae,A-39b19f,2024-03-25,2024-05-01 00:00:00,Enterprise,1970-01-01 00:00:00.000000041,8159,97908,False,False,False,True,monthly,True
S-7b211a,A-e5d6ab,2024-11-10,Unknown,Pro,1970-01-01 00:00:00.000000032,1568,18816,False,False,False,False,annual,True
S-da9362,A-b2225d,2024-05-21,Unknown,Basic,1970-01-01 00:00:00.000000047,893,10716,False,False,False,False,annual,True
S-79b038,A-b07b56,2024-11-29,Unknown,Basic,1970-01-01 00:00:00.000000025,475,5700,False,False,False,False,annual,True
S-9a6a1b,A-c16b88,2024-03-09,Unknown,Pro,1970-01-01 00:00:00.000000023,0,0,True,False,False,False,annual,True
S-82348a,A-4e960a,2024-04-02,Unknown,Basic,1970-01-01 00:00:00.000000012,0,0,True,False,False,False,annual,False
S-df0314,A-39ddf4,2024-12-21,Unknown,Pro,1970-01-01 00:00:00.000000040,1960,23520,False,False,False,False,monthly,True
S-dd5a4c,A-716841,2024-05-13,Unknown,Basic,1970-01-01 00:00:00.000000161,3059,36708,False,False,False,False,annual,True
S-54bb4e,A-54d94a,2023-12-16,Unknown,Basic,1970-01-01 00:00:00.000000055,1045,12540,False,False,False,False,monthly,True
S-d98caa,A-09316c,2024-12-29,Unknown,Enterprise,1970-01-01 00:00:00.000000070,13930,167160,False,False,False,False,annual,True
S-eea4ae,A-ffc04f,2024-09-14,Unknown,Pro,1970-01-01 00:00:00.000000013,0,0,True,False,False,False,monthly,False
S-bd02dd,A-eb7fac,2023-12-26,Unknown,Pro,1970-01-01 00:00:00.000000012,588,7056,False,False,False,False,monthly,True
S-6d4050,A-854864,2024-12-09,Unknown,Enterprise,1970-01-01 00:00:00.000000020,3980,47760,False,False,False,False,monthly,True
S-3bb329,A-1e1b80,2024-07-21,Unknown,Pro,1970-01-01 00:00:00.000000050,2450,29400,False,False,False,False,monthly,True
S-f639fb,A-9f2731,2024-10-12,Unknown,Pro,1970-01-01 00:00:00.000000027,0,0,True,False,False,False,monthly,True
S-466093,A-883b7d,2024-08-17,Unknown,Basic,1970-01-01 00:00:00.000000078,1482,17784,False,False,False,False,annual,True
S-8bbfcd,A-eb1312,2024-12-02,Unknown,Basic,1970-01-01 00:00:00.000000025,475,5700,False,False,False,False,annual,False
S-ff23a7,A-35083d,2024-08-04,Unknown,Pro,1970-01-01 00:00:00.000000048,0,0,True,False,False,False,monthly,True
