account_id,plan_tier,industry,seats,churn_flag,mrr_amount,nb_subscriptions,duree_abonnement_jours,auto_renew_rate,nb_tickets,satisfaction_score_moyen,nb_tickets_urgents,nb_escalations,usage_count_moyen,nb_features_distinctes,error_count_moyen,a_churne
A-ccabf0,Pro,HealthTech,1970-01-01 00:00:00.000000001,False,2237.9,10,82.5,0.9,4.0,,0.0,0.0,10.12,1,0.58,1
A-700ade,Enterprise,Cybersecurity,1970-01-01 00:00:00.000000001,False,2109.375,8,29.0,0.625,4.0,,0.0,0.0,9.793103448275861,1,0.6206896551724138,0
A-4a4c2d,Enterprise,DevTools,1970-01-01 00:00:00.000000054,False,2612.769230769231,13,206.0,0.7692307692307693,5.0,,0.0,0.0,9.94915254237288,1,0.6271186440677966,0
A-b7ef83,Pro,Cybersecurity,1970-01-01 00:00:00.000000001,False,2391.2,15,4.0,0.6666666666666666,2.0,,0.0,0.0,10.25,1,0.5416666666666666,1
A-e08cd3,Pro,FinTech,1970-01-01 00:00:00.000000067,False,6456.363636363636,11,81.0,0.6363636363636364,8.0,,0.0,0.0,10.046511627906977,1,0.4883720930232558,1
A-19b2c8,Pro,DevTools,1970-01-01 00:00:00.000000020,False,2054.076923076923,13,,0.6923076923076923,3.0,,0.0,0.0,9.53968253968254,1,0.5396825396825397,1
A-970c97,Enterprise,HealthTech,1970-01-01 00:00:00.000000014,False,1922.625,8,6.0,0.5,1.0,,0.0,0.0,10.090909090909092,1,0.5454545454545454,0
A-6dee43,Basic,FinTech,1970-01-01 00:00:00.000000003,False,2070.0,11,73.0,0.7272727272727273,5.0,,0.0,0.0,9.604166666666666,1,0.22916666666666666,1
A-5ed98d,Basic,DevTools,1970-01-01 00:00:00.000000024,False,1934.75,8,,0.875,5.0,,0.0,0.0,9.75,1,0.5625,1
A-c58f49,Enterprise,EdTech,1970-01-01 00:00:00.000000070,False,10140.0,7,,1.0,3.0,,0.0,0.0,9.552631578947368,1,0.5789473684210527,1
A-9c18c4,Pro,HealthTech,1970-01-01 00:00:00.000000011,True,1782.3,10,304.5,0.9,4.0,,0.0,0.0,9.928571428571429,1,0.6607142857142857,0
A-cc8c8f,Enterprise,DevTools,1970-01-01 00:00:00.000000023,False,2228.5714285714284,7,51.0,0.8571428571428571,2.0,,0.0,0.0,9.571428571428571,1,0.6428571428571429,1
A-5f7781,Pro,DevTools,1970-01-01 00:00:00.000000022,False,2050.4,5,,0.8,2.0,,0.0,0.0,10.166666666666666,1,0.5555555555555556,1
A-e1b9cd,Pro,DevTools,1970-01-01 00:00:00.000000040,True,2469.4666666666667,15,433.0,0.6666666666666666,1.0,,0.0,0.0,10.5,1,0.5875,1
A-ac85cd,Enterprise,EdTech,1970-01-01 00:00:00.000000053,False,3438.9166666666665,12,42.0,0.9166666666666666,3.0,,0.0,0.0,10.063492063492063,1,0.4603174603174603,1
A-d792a6,Enterprise,DevTools,1970-01-01 00:00:00.000000004,False,1536.6,15,183.0,0.9333333333333333,5.0,,0.0,0.0,10.147058823529411,1,0.5882352941176471,1
A-ac9111,Pro,HealthTech,1970-01-01 00:00:00.000000021,False,1664.125,16,172.0,0.875,3.0,,0.0,0.0,9.734939759036145,1,0.5542168674698795,1
A-18793f,Basic,EdTech,1970-01-01 00:00:00.000000148,False,7144.363636363636,11,9.0,0.8181818181818182,5.0,,0.0,0.0,10.125,1,0.4166666666666667,1
A-9f0b68,Basic,EdTech,1970-01-01 00:00:00.000000010,False,2376.5,12,,0.75,3.0,,0.0,0.0,10.128571428571428,1,0.4714285714285714,1
A-d3c88e,Pro,DevTools,1970-01-01 00:00:00.000000016,False,2014.076923076923,13,,0.6923076923076923,3.0,,0.0,0.0,10.0625,1,0.75,1
A-ccb686,Basic,DevTools,1970-01-01 00:00:00.000000010,False,1795.0833333333333,12,159.0,0.6666666666666666,1.0,,0.0,0.0,10.3,1,0.6571428571428571,1
A-118f1c,Pro,Cybersecurity,1970-01-01 00:00:00.000000032,False,6520.0,8,6.0,0.625,1.0,,0.0,0.0,9.710526315789474,1,0.3684210526315789,1
A-0e966d,Basic,FinTech,1970-01-01 00:00:00.000000011,True,1131.3636363636363,11,4.0,0.8181818181818182,3.0,,0.0,0.0,9.9375,1,0.53125,0
A-b9f5b1,Pro,Cybersecurity,1970-01-01 00:00:00.000000015,False,1010.2857142857143,7,148.0,0.7142857142857143,6.0,,0.0,0.0,10.233333333333333,1,0.4,1
A-8ae3fc,Pro,DevTools,1970-01-01 00:00:00.000000009,False,555.875,8,,1.0,4.0,,0.0,0.0,10.307692307692308,1,0.7692307692307693,1
A-55f257,Basic,FinTech,1970-01-01 00:00:00.000000009,False,1213.7,10,,0.8,6.0,,0.0,0.0,8.981132075471699,1,0.4716981132075472,0
A-d26ab4,Basic,DevTools,1970-01-01 00:00:00.000000009,True,1845.888888888889,9,17.0,0.7777777777777778,2.0,,0.0,0.0,9.956521739130435,1,0.5217391304347826,1
A-712533,Pro,EdTech,1970-01-01 00:00:00.000000018,False,1615.1666666666667,12,,0.9166666666666666,5.0,,0.0,0.0,10.381818181818181,1,0.6363636363636364,1
A-781cc0,Pro,EdTech,1970-01-01 00:00:00.000000012,False,1144.6875,16,33.5,0.6875,4.0,,0.0,0.0,9.931034482758621,1,0.4827586206896552,1
